Artikelnummer,Bezeichnung,Online_Status,EAN,Kred_Artikelnummer,Warengruppe,Spalte7,Spalte8,Spalte9,Hauptkategorie,PG_Beschreibung,Marke,Modellnummer,Farbe,Saison,Herstellergröße,Zielgruppe,Rahmentyp,Radgröße,Akkukapazität,Absatz_Variabel,Absatz_30T,Absatz_7T,Bestand_verfügbar,Reichweite_JAHRE,Reichweite_MONATE,In_Auftrag,Offen,Nächster_Bestellzugang,Nächste_EK_Menge,Nächster_EK_Preis,Letzter_Einkaufspreis_Datum,Letzter_Einkaufspreis_Wert,Avg_EK,Umsatz_Var,DB_Var,Netto_Umsatz_7_Tage,Netto_Umsatz_30_Tage,DB_Pct_Var,Lagerwert,Retourquote,Erster_Zugang,Preis_Online,UVP,Rabattsatz,Kalkulation,BEMERKUNG,MINPRICE,MAXPRICE,Zyklus,Nachorder?
X6964720,Original Stripes Crew Sommer Socken,JA,5708486016304,302059153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089299,Navy Blue,24FS,35-38 (XS),UN,,,0,,,,5,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,22.31,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964721,Original Stripes Crew Sommer Socken,JA,5708486016311,302059154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089299,Navy Blue,24FS,38-41 (S),UN,,,0,,,,5,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,22.31,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964722,Original Stripes Crew Sommer Socken,JA,5708486016328,302059155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089299,Navy Blue,24FS,41-44 (M),UN,,,0,,,,7,,,,,,,,2024-06-11,4.461,4.461,,,0,0,,31.23,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964723,Original Stripes Crew Sommer Socken,JA,5708486016335,302059156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089299,Navy Blue,24FS,44-47 (L),UN,,,0,,,,8,,,,,,,,2024-06-11,4.461,4.461,,,0,0,,35.69,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964724,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018247,302101153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,Black,26FS,35-38 cm (XS),UN,,,0,,,,,,,,6,2026-04-15,3,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964725,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018254,302101154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,Black,26FS,38-41 cm (S),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964726,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018261,302101155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,Black,26FS,41-44 cm (M),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964727,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018278,302101156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,Black,26FS,44-47 cm (L),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964728,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018285,302102153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,white,26FS,35-38 cm (XS),UN,,,0,,,,,,,,6,2026-04-15,3,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964729,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018292,302102154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,white,26FS,38-41 cm (S),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964730,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018308,302102155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,white,26FS,41-44 cm (M),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964731,Airflow Lightweight Sommer Socken,Nein/Nur in der Filiale Verfügbar,5708486018315,302102156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000110786,white,26FS,44-47 cm (L),UN,,,0,,,,,,,,10,2026-04-15,5,9.2,,,0,,,0,0,,,,,18.99,20,0.0505,,PW-neu-11,18.99,18.99,Active,0
X6964736,Airflow Lightweight Sommer Socken,JA,5708486018360,302106153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089292,blue,23FS,35-38 (XS),UN,,,0,,,,4,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,17.86,,2024-06-21,6.49,16.95,0.617109,1.5,PW-Auslauf-KW36,6.49,6.49,Active,0
X6964737,Airflow Lightweight Sommer Socken,JA,5708486018377,302106154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089292,blue,23FS,38-41 (S),UN,,,0,,,,1,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,4.46,,2024-06-21,6.49,16.95,0.617109,1.5,PW-Auslauf-KW36,6.49,6.49,Active,0
X6964739,Airflow Lightweight Sommer Socken,JA,5708486018391,302106156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089292,blue,23FS,44-47 (L),UN,,,0,,,,2,,,,,,,,2024-06-11,4.461,4.461,,,0,0,,8.93,,2024-06-21,6.49,16.95,0.617109,1.5,PW-Auslauf-KW36,6.49,6.49,Active,0
X6964748,Airflow Lightweight Sommer Socken,JA,5708486018483,302112153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089292,green,23FS,35-38 (XS),UN,,,0,,,,2,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,8.93,,2024-06-21,6.49,16.95,0.617109,1.5,PW-Auslauf-KW36,6.49,6.49,Active,0
X6964760,Airflow Lightweight Sommer Socken,JA,5708486018605,302159153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089298,Navy Blue,24FS,35-38 (XS),UN,,,0,,,,2,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,8.93,,2024-06-21,9.99,19,0.474211,2.2,PW-Penner-KW35,9.99,9.99,Active,0
X6964761,Airflow Lightweight Sommer Socken,JA,5708486018612,302159154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089298,Navy Blue,24FS,38-41 (S),UN,,,0,,,,1,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,4.46,,2024-06-21,9.99,19,0.474211,2.2,PW-Auslauf-08,9.99,9.99,Active,0
X6964763,Airflow Lightweight Sommer Socken,JA,5708486018636,302159156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089298,Navy Blue,24FS,44-47 (L),UN,,,0,,,,1,,,,,,,,2024-06-11,4.461,4.461,,,0,0,,4.46,,2024-06-21,9.99,19,0.474211,2.2,PW-Auslauf-13,9.99,9.99,Active,0
X6964768,Airflow Lightweight Short Sommer Socken,JA,5708486018698,302202153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,white,24FS,35-38 (XS),UN,,,0,,,,3,,,,,,,,2026-03-18,4.75,4.608333,,,0,0,,14.25,,2024-06-21,7.99,19,0.579474,1.7,PW-Penner-KW35,7.99,7.99,Active,0
X6964772,Airflow Lightweight Short Sommer Socken,JA,5708486018735,302205153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,RED,23FS,35-38 (XS),UN,,,0,,,,4,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,17.86,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964773,Airflow Lightweight Short Sommer Socken,JA,5708486018742,302205154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,RED,23FS,38-41 (S),UN,,,0,,,,3,,,,,,,,2026-03-18,4.75,4.57125,,,0,0,,14.25,,2024-06-21,6.99,16.95,0.587611,1.5,PW-Penner-12,6.99,6.99,Active,0
X6964774,Airflow Lightweight Short Sommer Socken,JA,5708486018759,302205155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,RED,23FS,41-44 (M),UN,,,0,,,,6,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,26.78,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964776,Airflow Lightweight Short Sommer Socken,JA,5708486018773,302206153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,blue,23FS,35-38 (XS),UN,,,0,,,,5,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,22.32,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964778,Airflow Lightweight Short Sommer Socken,JA,5708486018797,302206155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,blue,23FS,41-44 (M),UN,,,0,,,,3,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,13.39,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964779,Airflow Lightweight Short Sommer Socken,JA,5708486018803,302206156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,blue,23FS,44-47 (L),UN,,,0,,,,4,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,17.86,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964788,Airflow Lightweight Short Sommer Socken,JA,5708486018896,302212153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,green,23FS,35-38 (XS),UN,,,0,,,,4,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,17.86,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964790,Airflow Lightweight Short Sommer Socken,JA,5708486018919,302212155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,green,23FS,41-44 (M),UN,,,0,,,,6,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,26.78,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964791,Airflow Lightweight Short Sommer Socken,JA,5708486018926,302212156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089291,green,23FS,44-47 (L),UN,,,0,,,,6,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,26.78,,2024-06-21,6.99,16.95,0.587611,1.6,PW-Penner-12,6.99,6.99,Active,0
X6964796,Airflow Lightweight Short Sommer Socken,JA,5708486018971,302224153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,dark red,24FS,35-38 (XS),UN,,,0,,,,1,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,4.46,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964797,Airflow Lightweight Short Sommer Socken,JA,5708486018988,302224154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,dark red,24FS,38-41 (S),UN,,,0,,,,2,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,8.93,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964798,Airflow Lightweight Short Sommer Socken,JA,5708486018995,302224155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,dark red,24FS,41-44 (M),UN,,,0,,,,7,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,31.24,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964799,Airflow Lightweight Short Sommer Socken,JA,5708486019008,302224156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,dark red,24FS,44-47 (L),UN,,,0,,,,9,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,40.16,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964800,Airflow Lightweight Short Sommer Socken,JA,5708486019015,302259153,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,Navy Blue,24FS,35-38 (XS),UN,,,0,,,,4,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,17.86,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964801,Airflow Lightweight Short Sommer Socken,JA,5708486019022,302259154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,Navy Blue,24FS,38-41 (S),UN,,,0,,,,5,,,,,,,,2024-06-11,4.464,4.464,,,0,0,,22.32,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964802,Airflow Lightweight Short Sommer Socken,JA,5708486019039,302259155,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,Navy Blue,24FS,41-44 (M),UN,,,0,,,,9,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,40.16,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964803,Airflow Lightweight Short Sommer Socken,JA,5708486019046,302259156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000089297,Navy Blue,24FS,44-47 (L),UN,,,0,,,,9,,,,,,,,2024-06-11,4.462,4.462,,,0,0,,40.16,,2024-06-21,7.99,19,0.579474,1.8,PW-Penner-12,7.99,7.99,Active,0
X6964804,Alpine Merino High Cut Winter Socken,JA,5708486019770,302301154,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000101603,Black,26FS,38-41 cm (S),UN,,,0,,,,4,,,,,,,,2025-09-10,16.1,15.33,,,0,0,,63.91,,2023-10-16,24.99,35,0.286,1.6,PW-Penner-KW35,24.99,24.99,Active,0
X6964806,Alpine Merino High Cut Winter Socken,JA,5708486019794,302301156,B154,PW,K00001780,GripGrab ApS,Bekleidung,Socken,GRIPGRAB,M000101603,Black,26FS,44-47 cm (L),UN,,,0,,,,2,,,,,,,,2025-09-10,16.1,15.5225,,,0,0,,32.2,,2023-10-16,24.99,35,0.286,1.6,PW-Penner-KW35,24.99,24.99,Active,0
X6964840,Thermo Windproof Winter Skull Cap,JA,5708486110712,500101204,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071369,Black,26FS,S / 54-57 cm,UN,,,0,,,,4,,,,,,,,2025-12-23,16.1,14.798667,,,0,0,,64.4,,2023-01-31,29.99,35,0.143143,1.9,PW-Penner-KW35,29.99,29.99,Active,0
X6964841,Thermo Windproof Winter Skull Cap,JA,5708486110729,500101205,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071369,Black,26FS,M / 57-60 cm,UN,,,0,,,,5,,,,,,,,2025-09-10,16.1,15.0975,,,0,0,,80.5,,2023-01-31,29.99,35,0.143143,1.9,PW-Penner-KW35,29.99,29.99,Active,0
X6964842,Thermo Windproof Winter Skull Cap,JA,5708486110736,500101206,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071369,Black,26FS,L / 60-63 cm,UN,,,0,,,,4,,,,,,,,2025-09-10,16.1,15.102308,,,0,0,,64.4,,2023-01-31,29.99,35,0.143143,1.9,PW-Penner-KW35,29.99,29.99,Active,0
X6964846,Aviator Windproof Deep Winter Skull Cap,JA,5708486110774,500301204,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071329,Black,26FS,S / 54-57 cm,UN,,,0,,,,1,,,,,,,,2025-09-10,18.4,18.193125,,,0,0,,18.4,,2023-01-31,34.99,40,0.12525,1.9,PW-Penner-KW35,34.99,34.99,Active,0
X6964847,Aviator Windproof Deep Winter Skull Cap,JA,5708486110781,500301205,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071329,Black,26FS,M / 57-60 cm,UN,,,0,,,,6,,,,,,,,2026-01-21,18.4,18.223125,,,0,0,,110.4,,2023-01-31,34.99,40,0.12525,1.9,PW-Penner-KW35,34.99,34.99,Active,0
X6964848,Aviator Windproof Deep Winter Skull Cap,JA,5708486110798,500301206,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071329,Black,26FS,L / 60-63 cm,UN,,,0,,,,7,,,,,,,,2026-03-18,18.4,18.285862,,,0,0,,128.8,,2023-01-31,34.99,40,0.12525,1.9,PW-Penner-KW35,34.99,34.99,Active,0
X6964849,Thermo Windproof Winter Headband,JA,5708486110828,500501204,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071368,Black,26FS,S / 54-57 cm,UN,,,0,,,,1,,,,,,,,2025-12-03,13.8,13.409167,,,0,0,,13.8,,2023-01-31,22.99,30,0.233667,1.7,PW-Penner-KW35,22.99,22.99,Active,0
X6964850,Thermo Windproof Winter Headband,JA,5708486110835,500501205,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071368,Black,26FS,M / 57-60 cm,UN,,,0,,,,2,,,1,,,,,2026-01-21,13.8,13.143,,,0,0,,41.35,,2023-01-31,22.99,30,0.233667,1.7,PW-Penner-KW35,22.99,22.99,Active,0
X6964851,Thermo Windproof Winter Headband,JA,5708486110842,500501206,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000071368,Black,26FS,L / 60-63 cm,UN,,,0,,,,4,,,,,,,,2026-01-07,13.8,13.248235,,,0,0,,55.2,,2023-01-31,22.99,30,0.233667,1.7,PW-Penner-KW35,22.99,22.99,Active,0
X6964852,Thermal Winter Balaclava,JA,5708486110859,500601204,B143,PW,K00001780,GripGrab ApS,Bekleidung,Hals/Kopftuch,GRIPGRAB,M000071361,Black,26FS,S / 54-57 cm,UN,,,0,,,,6,,,,,,,,2026-01-21,16.1,15.504524,,,0,0,,96.6,,2023-01-31,26.99,35,0.228857,1.7,PW-Penner-KW35,26.99,26.99,Active,0
X6964853,Thermal Winter Balaclava,JA,5708486110866,500601205,B143,PW,K00001780,GripGrab ApS,Bekleidung,Hals/Kopftuch,GRIPGRAB,M000071361,Black,26FS,M / 57-60 cm,UN,,,0,,,,9,,,,,,,,2026-02-18,16.1,15.572639,,,0,0,,144.9,,2023-01-31,26.99,35,0.228857,1.7,PW-Penner-KW35,26.99,26.99,Active,0
X6964854,Thermal Winter Balaclava,JA,5708486110873,500601206,B143,PW,K00001780,GripGrab ApS,Bekleidung,Hals/Kopftuch,GRIPGRAB,M000071361,Black,26FS,L / 60-63 cm,UN,,,0,,,,3,,,,,,,,2026-01-21,16.1,15.5998,,,0,0,,48.3,,2023-01-31,26.99,35,0.228857,1.7,PW-Penner-KW35,26.99,26.99,Active,0
X6964864,Waterproof Helmet Cover,JA,5708486015031,501101001,B119,PW,K00001780,GripGrab ApS,Bekleidung,Helmzubehör,GRIPGRAB,M000084327,Black,26FS,OSZ,UN,,,0,,,,1,,,,,,,,2025-11-10,11.5,11.794583,,,0,0,,11.5,,2023-01-31,16.99,25,0.3204,1.5,PW-Auslauf-13,16.99,16.99,Active,0
X6964865,Waterproof Helmet Cover,JA,5708486110927,501108001,B119,PW,K00001780,GripGrab ApS,Bekleidung,Helmzubehör,GRIPGRAB,M000084327,Yellow Hi-Vis,26FS,OSZ,UN,,,0,,,,2,,,,,,,,2025-11-12,11.5,11.828387,,,0,0,,23.46,,2023-02-06,16.99,25,0.3204,1.5,PW-Auslauf-13,16.99,16.99,Active,0
X6964878,Lightweight Summer Cycling Cap,JA,5708486017967,502201211,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Black,26FS,S/M / 54-59 cm,UN,,,0,,,,4,,,,8,2026-04-15,4,9.2,2026-03-13,9.2,3.066667,,,0,0,,36.8,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964879,Lightweight Summer Cycling Cap,JA,5708486017974,502201212,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Black,26FS,M/L / 57-63 cm,UN,,,0,,,,3,,,,8,2026-04-15,4,9.2,2026-03-13,9.2,3.066667,,,0,0,,27.6,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964880,Lightweight Summer Cycling Cap,JA,5708486017981,502202211,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,white,26FS,S/M / 54-59 cm,UN,,,0,,,,3,,,,6,2026-04-15,3,9.2,2026-03-13,9.2,3.066667,,,0,0,,27.6,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964881,Lightweight Summer Cycling Cap,JA,5708486017998,502202212,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,white,26FS,M/L / 57-63 cm,UN,,,0,,,,3,,,,6,2026-04-15,3,9.2,2026-03-13,9.2,3.066667,,,0,0,,27.6,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964886,Lightweight Summer Cycling Cap,JA,5708486018049,502208211,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Yellow Hi-Vis,26FS,S/M / 54-59 cm,UN,,,0,,,,3,,,,6,2026-04-15,3,9.2,2026-03-13,9.2,3.066667,,,0,0,,27.6,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964887,Lightweight Summer Cycling Cap,JA,5708486018056,502208212,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Yellow Hi-Vis,26FS,M/L / 57-63 cm,UN,,,0,,,,3,,,,6,2026-04-15,3,9.2,2026-03-13,9.2,3.066667,,,0,0,,27.6,,2026-03-13,17.99,20,0.1005,2,PW-neu-06,17.99,17.99,Active,0
X6964894,Lightweight Summer Cycling Cap,JA,5708486018223,502224211,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,dark red,26FS,S/M / 54-59 cm,UN,,,0,,,,7,,,,4,2026-04-15,2,9.2,2026-03-13,9.2,6.708333,,,0,0,,69.33,,2024-09-16,18.99,20,0.0505,2.1,PW-Winter-KW36,18.99,18.99,Active,0
X6964895,Lightweight Summer Cycling Cap,JA,5708486018230,502224212,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,dark red,26FS,M/L / 57-63 cm,UN,,,0,,,,5,,,,4,2026-04-15,2,9.2,2026-03-13,9.2,6.708333,,,0,0,,48.76,,2024-09-16,18.99,20,0.0505,2.1,PW-Winter-KW36,18.99,18.99,Active,0
X6964900,Lightweight Summer Cycling Cap,JA,5708486018100,502259211,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Navy Blue,26FS,S/M / 54-59 cm,UN,,,0,,,,2,,,,4,2026-04-15,2,9.2,2026-03-13,9.2,6.708333,,,0,0,,18.4,,2024-09-16,20,20,0,2.2,PW-Auslauf-0425,8.99,8.99,Active,0
X6964901,Lightweight Summer Cycling Cap,JA,5708486018117,502259212,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000085881,Navy Blue,26FS,M/L / 57-63 cm,UN,,,0,,,,3,,,,4,2026-04-15,2,9.2,2026-03-13,9.2,6.708333,,,0,0,,27.6,,2024-09-16,20,20,0,2.2,PW-Auslauf-0425,8.99,8.99,Active,0
X6964914,Lightweight Summer Sweatband,Nein/Nur in der Filiale Verfügbar,5708486007753,502301207,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000073138,Black,26FS,OSZ / 54-63 cm,UN,,,0,,,,,,,,5,2026-04-15,5,6.9,,,0,,,0,0,,,,,13.99,15,0.067333,,PW-neu-11,13.99,13.99,Active,0
X6964915,Lightweight Summer Sweatband,Nein/Nur in der Filiale Verfügbar,5708486002123,502302207,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000073138,white,26FS,OSZ / 54-63 cm,UN,,,0,,,,,,,,5,2026-04-15,5,6.9,,,0,,,0,0,,,,,13.99,15,0.067333,,PW-neu-11,13.99,13.99,Active,0
X6964916,Bandana,JA,5708486108436,502501001,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000084316,Black,26FS,OSZ / 54-63 cm,UN,,,0,,,,9,,,1,5,2026-04-15,5,8.464,2026-03-13,9.2,8.639583,,,0,0,,92,,2023-01-31,14.99,20,0.2505,1.6,PW-Penner-12,14.99,14.99,Active,0
X6964917,Bandana,JA,5708486108474,502502001,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000084316,white,26FS,OSZ / 54-63 cm,UN,,,0,,,,5,,,1,4,2026-04-15,4,9.2,2026-03-13,9.2,8.1092,,,0,0,,55.2,,2023-01-31,14.99,20,0.2505,1.6,PW-Penner-12,14.99,14.99,Active,0
X6964920,Bandana,JA,5708486002192,502508001,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000084316,Yellow Hi-Vis,26FS,OSZ / 54-63 cm,UN,,,0,,,,6,,,,4,2026-04-15,4,9.2,2026-03-13,9.2,7.594348,,,0,0,,55.2,,2023-01-31,14.99,20,0.2505,1.6,PW-Penner-12,14.99,14.99,Active,0
X6964923,Bandana,JA,5708486007807,502559001,B141,PW,K00001780,GripGrab ApS,Bekleidung,Kappe/Mütze,GRIPGRAB,M000084316,Navy Blue,26FS,OSZ / 54-63 cm,UN,,,0,,,,4,,,1,5,2026-04-15,5,9.2,2026-03-13,9.2,7.196087,,,0,0,,46,,2023-01-31,14.99,20,0.2505,1.6,PW-Auslauf-12,14.99,14.99,Active,0
X6964941,Multifunctional Neck Warmer,JA,5708486006527,503901207,B143,PW,K00001780,GripGrab ApS,Bekleidung,Hals/Kopftuch,GRIPGRAB,M000084322,Black,26FS,OSZ / 54-63 cm,UN,,,0,,,,2,,,1,5,2026-04-15,5,6.9,2025-09-10,6.9,6.277647,,,0,0,,20.7,,2023-10-16,10.49,15,0.300667,1.5,PW-Penner-09,10.49,10.49,Active,0
